sim_timestamp,optimizer_time,optimizer_cost,optimizer_iterations,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,current_speed_mps,target_speed_mps,current_steer_angle_rad,target_steer_angle_rad,target_steer_rate_rps,optimal_steer_rate_cmd,optimal_accel_cmd,applied_throttle,applied_brake,applied_steer
19.140,0.0190,3.0831,3,True,0,Optimization terminated successfully,67,1.160,1.160,0.016,0.512,0.000,0.312,0.000,0.000,0.000,0.026
19.169,0.0194,3.1168,3,True,0,Optimization terminated successfully,67,1.078,1.078,0.013,0.512,0.000,0.313,0.000,0.000,0.000,0.024
19.199,0.0209,3.1073,3,True,0,Optimization terminated successfully,67,0.999,0.999,0.011,0.509,0.000,0.313,0.000,0.000,0.000,0.022
19.233,0.0191,3.1402,3,True,0,Optimization terminated successfully,67,0.921,0.921,0.009,0.510,0.000,0.314,0.000,0.000,0.000,0.020
19.265,0.0197,3.1572,3,True,0,Optimization terminated successfully,67,0.838,0.838,0.007,0.509,0.000,0.315,0.000,0.000,0.000,0.019
19.296,0.0205,3.1778,3,True,0,Optimization terminated successfully,67,0.748,0.748,0.005,0.509,0.000,0.316,0.000,0.000,0.000,0.017
19.326,0.0211,3.1934,3,True,0,Optimization terminated successfully,67,0.642,0.642,0.004,0.509,0.000,0.317,0.000,0.000,0.000,0.016
19.357,0.0186,3.2060,3,True,0,Optimization terminated successfully,67,0.514,0.514,0.003,0.509,0.000,0.318,0.000,0.000,0.000,0.016
19.385,0.0196,3.2163,3,True,0,Optimization terminated successfully,67,0.402,0.402,0.002,0.509,0.000,0.318,0.000,0.000,0.000,0.015
19.399,0.0189,3.2251,3,True,0,Optimization terminated successfully,67,0.346,0.346,0.002,0.509,0.000,0.319,0.000,0.000,0.000,0.014
19.442,0.0195,3.2319,3,True,0,Optimization terminated successfully,67,0.335,0.335,0.001,0.509,0.000,0.319,0.000,0.000,0.000,0.014
19.474,0.0210,3.2373,3,True,0,Optimization terminated successfully,67,0.366,0.366,0.001,0.509,0.000,0.319,0.000,0.000,0.000,0.014
19.503,0.0206,3.2415,3,True,0,Optimization terminated successfully,67,0.439,0.439,0.000,0.509,0.000,0.319,0.000,0.000,0.000,0.013
19.517,0.0201,3.2444,3,True,0,Optimization terminated successfully,67,0.546,0.546,0.000,0.509,0.000,0.320,0.000,0.000,0.000,0.013
19.546,0.0189,3.2466,3,True,0,Optimization terminated successfully,67,0.686,0.686,-0.000,0.509,0.000,0.320,0.000,0.000,0.000,0.013
19.590,0.0186,3.2482,3,True,0,Optimization terminated successfully,67,0.853,0.853,-0.000,0.509,0.000,0.320,0.000,0.000,0.000,0.013
19.620,0.0188,3.2494,3,True,0,Optimization terminated successfully,67,1.040,1.040,-0.000,0.509,0.000,0.320,0.000,0.000,0.000,0.013
19.650,0.0190,3.2500,3,True,0,Optimization terminated successfully,67,1.241,1.241,-0.000,0.509,0.000,0.320,0.000,0.000,0.000,0.013
19.665,0.0189,3.2441,3,True,0,Optimization terminated successfully,67,1.452,1.452,-0.000,0.509,0.000,0.319,0.000,0.000,0.000,0.013
19.712,0.0192,3.2530,3,True,0,Optimization terminated successfully,67,1.669,1.669,-0.000,0.509,0.000,0.320,0.000,0.000,0.000,0.013
19.743,0.0187,3.2458,3,True,0,Optimization terminated successfully,67,1.891,1.891,-0.000,0.509,0.000,0.320,0.000,0.000,0.000,0.013
19.773,0.0194,3.2605,3,True,0,Optimization terminated successfully,67,2.114,2.114,-0.000,0.510,0.000,0.320,0.000,0.000,0.000,0.013
19.804,0.0189,3.2605,3,True,0,Optimization terminated successfully,67,2.338,2.338,-0.000,0.510,0.000,0.320,0.000,0.000,0.000,0.013
19.818,0.0188,3.2597,3,True,0,Optimization terminated successfully,67,2.562,2.562,-0.000,0.510,0.000,0.320,0.000,0.000,0.000,0.013
19.863,0.0227,3.2822,3,True,0,Optimization terminated successfully,67,2.782,2.782,-0.000,0.512,0.000,0.321,0.000,0.000,0.000,0.013
19.893,0.0232,3.2747,3,True,0,Optimization terminated successfully,67,3.001,3.001,-0.001,0.511,0.000,0.321,0.000,0.000,0.000,0.013
19.922,0.0186,3.2944,3,True,0,Optimization terminated successfully,67,3.217,3.217,-0.001,0.512,0.000,0.322,0.000,0.000,0.000,0.012
19.937,0.0249,3.2962,3,True,0,Optimization terminated successfully,67,3.430,3.430,-0.001,0.512,0.000,0.322,0.000,0.000,0.000,0.012
19.982,0.0217,3.3011,3,True,0,Optimization terminated successfully,67,3.641,3.641,-0.002,0.512,0.000,0.322,0.000,0.000,0.000,0.012
19.996,0.0239,3.3179,3,True,0,Optimization terminated successfully,67,3.849,3.849,-0.002,0.513,0.000,0.323,0.000,0.000,0.000,0.012
20.040,0.0266,3.3235,3,True,0,Optimization terminated successfully,67,4.054,4.054,-0.002,0.513,0.000,0.323,0.000,0.000,0.000,0.011
20.054,0.0251,3.3400,3,True,0,Optimization terminated successfully,67,4.258,4.258,-0.003,0.514,0.000,0.324,0.000,0.000,0.000,0.011
20.097,0.0193,3.3443,3,True,0,Optimization terminated successfully,67,4.459,4.459,-0.003,0.514,0.000,0.324,0.000,0.000,0.000,0.011
20.128,0.0210,3.3343,3,True,0,Optimization terminated successfully,67,4.658,4.658,-0.003,0.513,0.000,0.324,0.000,0.000,0.000,0.011
20.141,0.0205,3.3309,3,True,0,Optimization terminated successfully,67,4.858,4.858,-0.003,0.513,0.000,0.324,0.000,0.000,0.000,0.011
20.171,0.0229,3.3094,3,True,0,Optimization terminated successfully,67,5.058,5.058,-0.002,0.512,0.000,0.323,0.000,0.000,0.000,0.011
20.216,0.0192,3.3040,3,True,0,Optimization terminated successfully,67,5.254,5.254,-0.002,0.512,0.000,0.322,0.000,0.000,0.000,0.012
20.245,0.0199,3.2973,3,True,0,Optimization terminated successfully,67,5.438,5.438,-0.001,0.512,0.000,0.322,0.000,0.000,0.000,0.012
20.275,0.0207,3.2892,3,True,0,Optimization terminated successfully,67,5.615,5.615,-0.001,0.512,0.000,0.322,0.000,0.000,0.000,0.012
20.305,0.0188,3.2801,3,True,0,Optimization terminated successfully,67,5.788,5.788,-0.000,0.512,0.000,0.321,0.000,0.000,0.000,0.013
20.319,0.0196,3.2723,3,True,0,Optimization terminated successfully,67,5.964,5.964,0.000,0.512,0.000,0.321,0.000,0.000,0.000,0.014
20.347,0.0191,3.2628,3,True,0,Optimization terminated successfully,67,6.144,6.144,0.001,0.512,0.000,0.320,0.000,0.000,0.000,0.014
20.389,0.0200,3.2534,3,True,0,Optimization terminated successfully,67,6.330,6.330,0.002,0.512,0.000,0.320,0.000,0.000,0.000,0.015
20.419,0.0216,3.2493,3,True,0,Optimization terminated successfully,67,6.523,6.523,0.003,0.512,0.000,0.320,0.000,0.000,0.000,0.015
20.446,0.0194,3.2412,3,True,0,Optimization terminated successfully,67,6.720,6.720,0.003,0.512,0.000,0.319,0.000,0.000,0.000,0.016
20.460,0.0192,3.2319,3,True,0,Optimization terminated successfully,67,6.919,6.919,0.004,0.512,0.000,0.319,0.000,0.000,0.000,0.016
20.488,0.0192,3.2218,3,True,0,Optimization terminated successfully,67,7.120,7.120,0.005,0.512,0.000,0.318,0.000,0.000,0.000,0.017
20.516,0.0198,3.2234,3,True,0,Optimization terminated successfully,67,7.323,7.323,0.006,0.513,0.000,0.318,0.000,0.000,0.000,0.018
20.545,0.0210,3.2133,3,True,0,Optimization terminated successfully,67,7.527,7.527,0.007,0.513,0.000,0.318,0.000,0.000,0.000,0.019
20.589,0.0225,3.1922,3,True,0,Optimization terminated successfully,67,7.729,7.729,0.008,0.513,0.000,0.317,0.000,0.000,0.000,0.019
20.618,0.0213,3.1845,3,True,0,Optimization terminated successfully,67,7.932,7.932,0.009,0.513,0.000,0.317,0.000,0.000,0.000,0.020
20.633,0.0196,3.1724,3,True,0,Optimization terminated successfully,67,8.133,8.133,0.010,0.513,0.000,0.316,0.000,0.000,0.000,0.021
20.661,0.0200,3.1494,3,True,0,Optimization terminated successfully,67,8.332,8.332,0.011,0.513,0.000,0.315,0.000,0.000,0.000,0.022
20.707,0.0190,3.1434,3,True,0,Optimization terminated successfully,67,8.530,8.530,0.012,0.513,0.000,0.314,0.000,0.000,0.000,0.023
20.736,0.0190,3.1336,3,True,0,Optimization terminated successfully,67,8.727,8.727,0.013,0.513,0.000,0.314,0.000,0.000,0.000,0.023
20.767,0.0196,3.1260,3,True,0,Optimization terminated successfully,67,8.924,8.924,0.013,0.513,0.000,0.314,0.000,0.000,0.000,0.024
20.795,0.0194,3.1209,3,True,0,Optimization terminated successfully,67,9.122,9.122,0.014,0.513,0.000,0.313,0.000,0.000,0.000,0.024
20.811,0.0190,3.1182,3,True,0,Optimization terminated successfully,67,9.321,9.321,0.014,0.513,0.000,0.313,0.000,0.000,0.000,0.024
20.858,0.0193,3.1167,3,True,0,Optimization terminated successfully,67,9.521,9.521,0.014,0.513,0.000,0.313,0.000,0.000,0.000,0.024
20.890,0.0193,3.1163,3,True,0,Optimization terminated successfully,67,9.722,9.722,0.014,0.513,0.000,0.313,0.000,0.000,0.000,0.024
20.904,0.0195,3.1165,3,True,0,Optimization terminated successfully,67,9.924,9.924,0.014,0.513,0.000,0.313,0.000,0.000,0.000,0.024
20.947,0.0196,3.1160,3,True,0,Optimization terminated successfully,67,10.123,10.123,0.014,0.513,0.000,0.313,0.000,0.000,0.000,0.024
20.977,0.0197,3.1296,3,True,0,Optimization terminated successfully,67,10.315,10.315,0.014,0.514,0.000,0.314,0.000,0.000,0.000,0.024
21.007,0.0219,3.1200,3,True,0,Optimization terminated successfully,67,10.496,10.496,0.014,0.514,0.000,0.313,0.000,0.000,0.000,0.025
21.036,0.0218,3.1286,3,True,0,Optimization terminated successfully,67,10.656,10.656,0.015,0.515,0.000,0.314,0.000,0.000,0.000,0.025
21.064,0.0199,3.1195,3,True,0,Optimization terminated successfully,67,10.788,10.788,0.015,0.514,0.000,0.313,0.000,0.000,0.000,0.025
21.092,0.0229,3.1231,3,True,0,Optimization terminated successfully,67,10.889,10.889,0.016,0.515,0.000,0.313,0.000,0.000,0.000,0.026
21.121,0.0214,3.1043,3,True,0,Optimization terminated successfully,67,10.957,10.957,0.017,0.515,0.000,0.312,0.000,0.000,0.000,0.027
21.151,0.0208,3.0877,3,True,0,Optimization terminated successfully,67,10.993,10.993,0.018,0.515,0.000,0.312,0.000,0.000,0.000,0.028
21.164,0.0211,3.0730,3,True,0,Optimization terminated successfully,67,11.002,11.002,0.019,0.515,0.000,0.311,0.000,0.000,0.000,0.029
21.207,0.0198,3.0605,3,True,0,Optimization terminated successfully,67,10.990,10.990,0.020,0.515,0.000,0.310,0.000,0.000,0.000,0.029
21.221,0.0222,3.0519,3,True,0,Optimization terminated successfully,67,10.966,10.966,0.021,0.515,0.000,0.310,0.000,0.000,0.000,0.030
21.265,0.0197,3.0487,3,True,0,Optimization terminated successfully,67,10.938,10.938,0.021,0.515,0.000,0.310,0.000,0.000,0.000,0.030
21.292,0.0191,3.0369,3,True,0,Optimization terminated successfully,67,10.916,10.916,0.021,0.514,0.000,0.309,0.000,0.000,0.000,0.030
21.306,0.0214,3.0193,3,True,0,Optimization terminated successfully,67,10.908,10.908,0.021,0.512,0.000,0.308,0.000,0.000,0.000,0.030
21.334,0.0214,2.9655,3,True,0,Optimization terminated successfully,67,10.918,10.918,0.020,0.507,0.001,0.306,0.000,0.000,0.000,0.029
21.365,0.0194,2.9370,3,True,0,Optimization terminated successfully,67,10.950,10.950,0.018,0.504,0.007,0.308,0.000,0.000,0.000,0.027
21.410,0.0206,2.9051,3,True,0,Optimization terminated successfully,67,11.007,11.007,0.017,0.502,0.016,0.311,0.000,0.000,0.000,0.026
21.440,0.0252,2.8175,4,True,0,Optimization terminated successfully,89,11.085,11.085,0.015,0.496,0.035,0.320,0.000,0.000,0.000,0.025
21.472,0.0193,2.6924,3,True,0,Optimization terminated successfully,67,11.184,11.184,0.014,0.489,0.059,0.323,0.001,0.000,0.000,0.024
21.487,0.0271,2.1085,4,True,0,Optimization terminated successfully,89,11.303,11.303,0.012,0.445,0.124,0.325,0.001,0.000,0.000,0.023
21.517,0.0268,1.8444,4,True,0,Optimization terminated successfully,89,11.436,11.436,0.011,0.423,0.157,0.325,0.001,0.000,0.000,0.023
21.561,0.0257,1.5005,4,True,0,Optimization terminated successfully,89,11.581,11.581,0.011,0.390,0.198,0.321,-0.000,0.000,0.000,0.022
21.589,0.0271,1.1499,4,True,0,Optimization terminated successfully,89,11.733,11.733,0.011,0.351,0.238,0.313,-0.001,0.000,0.000,0.021
21.603,0.0319,1.0280,5,True,0,Optimization terminated successfully,111,11.891,11.891,0.010,0.337,0.263,0.315,0.000,0.000,0.000,0.021
21.657,0.0263,0.8344,4,True,0,Optimization terminated successfully,89,12.066,12.066,0.011,0.309,0.291,0.308,0.001,0.000,0.000,0.021
21.672,0.0268,0.6469,4,True,0,Optimization terminated successfully,89,12.243,12.243,0.011,0.277,0.314,0.297,0.000,0.000,0.000,0.021
21.714,0.0256,0.5022,4,True,0,Optimization terminated successfully,89,12.419,12.419,0.011,0.247,0.333,0.285,-0.000,0.000,0.000,0.021
21.742,0.0322,0.3976,5,True,0,Optimization terminated successfully,111,12.594,12.594,0.012,0.221,0.336,0.270,0.001,0.000,0.000,0.020
21.772,0.0259,0.2925,4,True,0,Optimization terminated successfully,89,12.769,12.769,0.012,0.190,0.318,0.242,0.000,0.000,0.000,0.020
21.785,0.0258,0.1715,4,True,0,Optimization terminated successfully,89,12.942,12.942,0.013,0.147,0.264,0.192,-0.001,0.000,0.000,0.018
21.814,0.0270,0.1070,4,True,0,Optimization terminated successfully,89,13.115,13.115,0.014,0.116,0.230,0.158,-0.001,0.000,0.000,0.018
24.840,0.0191,0.0834,3,True,0,Optimization terminated successfully,67,10.781,10.781,0.015,0.102,0.216,0.142,0.000,0.000,0.000,0.018
24.854,0.0301,0.0511,4,True,0,Optimization terminated successfully,89,8.667,8.667,0.017,0.066,0.199,0.112,-0.000,0.000,0.000,0.018
24.896,0.0214,0.0760,3,True,0,Optimization terminated successfully,67,6.774,6.774,0.018,0.006,0.189,0.068,-0.000,0.000,0.000,0.017
24.924,0.0253,0.0967,4,True,0,Optimization terminated successfully,89,5.106,5.106,0.019,-0.013,0.179,0.052,-0.000,0.000,0.000,0.018
24.955,0.0224,0.1176,3,True,0,Optimization terminated successfully,67,3.667,3.667,0.020,-0.025,0.175,0.042,-0.000,0.000,0.000,0.018
24.970,0.0211,0.1321,3,True,0,Optimization terminated successfully,67,2.460,2.460,0.021,-0.032,0.171,0.036,-0.000,0.000,0.000,0.018
25.014,0.0190,0.1427,3,True,0,Optimization terminated successfully,67,1.489,1.489,0.021,-0.037,0.170,0.032,-0.000,0.000,0.000,0.019
25.041,0.0209,0.1316,3,True,0,Optimization terminated successfully,67,0.756,0.756,0.022,-0.034,0.164,0.031,0.000,0.000,0.000,0.019
25.055,0.0217,0.1246,3,True,0,Optimization terminated successfully,67,0.264,0.264,0.023,-0.035,0.151,0.025,0.000,0.000,0.000,0.020
25.098,0.0191,0.1095,3,True,0,Optimization terminated successfully,67,0.016,0.016,0.023,-0.044,0.101,-0.004,0.000,0.000,0.000,0.019
25.111,0.0134,0.0892,2,True,0,Optimization terminated successfully,45,0.016,0.016,0.024,-0.040,0.080,-0.007,-0.001,0.000,0.000,0.019
25.161,0.0150,0.0930,2,True,0,Optimization terminated successfully,45,0.016,0.016,0.025,-0.037,0.096,0.001,0.000,0.000,0.000,0.020
25.192,0.0191,0.0795,3,True,0,Optimization terminated successfully,67,0.016,0.016,0.025,-0.017,0.132,0.031,-0.000,0.000,0.000,0.022
25.206,0.0219,0.1137,3,True,0,Optimization terminated successfully,67,0.016,0.016,0.026,-0.022,0.163,0.036,0.000,0.000,0.000,0.022
25.234,0.0197,0.1125,3,True,0,Optimization terminated successfully,67,0.016,0.016,0.026,-0.017,0.173,0.043,0.000,0.000,0.000,0.023
25.275,0.0199,0.0747,3,True,0,Optimization terminated successfully,67,0.016,0.016,0.027,0.000,0.160,0.048,0.000,0.000,0.000,0.024
25.289,0.0197,0.0669,3,True,0,Optimization terminated successfully,67,0.015,0.015,0.027,0.000,0.147,0.042,0.000,0.000,0.000,0.024
25.333,0.0199,0.0516,3,True,0,Optimization terminated successfully,67,0.014,0.014,0.028,0.000,0.121,0.031,0.000,0.000,0.000,0.024
25.360,0.0212,0.0376,3,True,0,Optimization terminated successfully,67,0.014,0.014,0.028,0.000,0.092,0.019,0.000,0.000,0.000,0.024
25.390,0.0146,0.0285,2,True,0,Optimization terminated successfully,45,0.014,0.014,0.028,0.000,0.069,0.010,-0.001,0.000,0.000,0.024
25.404,0.0130,0.0226,2,True,0,Optimization terminated successfully,45,0.014,0.014,0.029,0.000,0.052,0.004,0.000,0.000,0.000,0.024
25.447,0.0146,0.0194,2,True,0,Optimization terminated successfully,45,0.015,0.015,0.028,0.000,0.042,0.000,-0.001,0.000,0.000,0.023
25.477,0.0128,0.0172,2,True,0,Optimization terminated successfully,45,0.016,0.016,0.028,0.000,0.035,-0.002,0.000,0.000,0.000,0.023
25.508,0.0130,0.0201,2,True,0,Optimization terminated successfully,45,0.016,0.016,0.028,-0.005,0.031,-0.007,-0.000,0.000,0.000,0.022
25.539,0.0066,0.0236,1,True,0,Optimization terminated successfully,23,0.017,0.017,0.028,-0.005,0.042,-0.004,-0.001,0.000,0.000,0.022
25.567,0.0073,0.0233,1,True,0,Optimization terminated successfully,23,0.017,0.017,0.027,-0.005,0.042,-0.002,-0.001,0.000,0.000,0.022
25.597,0.0070,0.0241,1,True,0,Optimization terminated successfully,23,0.017,0.017,0.027,-0.004,0.050,0.001,-0.002,0.000,0.000,0.022
25.626,0.0066,0.0259,1,True,0,Optimization terminated successfully,23,0.017,0.017,0.027,-0.002,0.059,0.005,-0.003,0.000,0.000,0.022
25.654,0.0069,0.0257,1,True,0,Optimization terminated successfully,23,0.017,0.017,0.026,-0.002,0.059,0.008,-0.002,0.000,0.000,0.022
25.687,0.0193,0.0285,3,True,0,Optimization terminated successfully,67,0.016,0.016,0.027,-0.003,0.067,0.008,0.000,0.000,0.000,0.022
25.701,0.0130,0.0291,2,True,0,Optimization terminated successfully,45,0.014,0.014,0.027,0.000,0.076,0.014,-0.000,0.000,0.000,0.022
25.745,0.0135,0.0307,2,True,0,Optimization terminated successfully,45,0.013,0.013,0.027,0.000,0.079,0.015,-0.001,0.000,0.000,0.023
25.773,0.0130,0.0316,2,True,0,Optimization terminated successfully,45,0.012,0.012,0.027,0.000,0.081,0.016,0.001,0.000,0.000,0.023
25.787,0.0128,0.0312,2,True,0,Optimization terminated successfully,45,0.011,0.011,0.027,0.000,0.079,0.016,-0.000,0.000,0.000,0.023
25.830,0.0135,0.0315,2,True,0,Optimization terminated successfully,45,0.009,0.009,0.028,0.000,0.079,0.015,0.001,0.000,0.000,0.023
25.845,0.0144,0.0294,2,True,0,Optimization terminated successfully,45,0.008,0.008,0.028,0.000,0.073,0.013,-0.000,0.000,0.000,0.023
25.892,0.0126,0.0230,2,True,0,Optimization terminated successfully,45,0.007,0.007,0.028,0.000,0.054,0.005,0.001,0.000,0.000,0.023
25.906,0.0156,0.0197,2,True,0,Optimization terminated successfully,45,0.006,0.006,0.029,0.000,0.043,0.000,-0.000,0.000,0.000,0.023
25.948,0.0132,0.0165,2,True,0,Optimization terminated successfully,45,0.005,0.005,0.029,0.000,0.030,-0.006,0.000,0.000,0.000,0.023
25.977,0.0071,0.0168,1,True,0,Optimization terminated successfully,23,0.004,0.004,0.029,0.000,0.030,-0.004,0.001,0.000,0.000,0.024
25.992,0.0064,0.0172,1,True,0,Optimization terminated successfully,23,0.003,0.003,0.030,0.000,0.030,-0.004,0.001,0.000,0.000,0.024
26.041,0.0076,0.0176,1,True,0,Optimization terminated successfully,23,0.003,0.003,0.030,0.000,0.030,-0.003,0.001,0.000,0.000,0.024
26.072,0.0070,0.0179,1,True,0,Optimization terminated successfully,23,0.002,0.002,0.030,0.000,0.030,-0.003,0.002,0.000,0.000,0.025
26.099,0.0069,0.0182,1,True,0,Optimization terminated successfully,23,0.002,0.002,0.031,0.000,0.030,-0.003,0.002,0.000,0.000,0.025
26.127,0.0075,0.0185,1,True,0,Optimization terminated successfully,23,0.002,0.002,0.031,0.000,0.030,-0.004,0.002,0.000,0.000,0.025
26.156,0.0069,0.0189,1,True,0,Optimization terminated successfully,23,0.002,0.002,0.031,0.000,0.030,-0.004,0.002,0.000,0.000,0.026
26.184,0.0065,0.0193,1,True,0,Optimization terminated successfully,23,0.001,0.001,0.032,0.000,0.030,-0.004,0.002,0.000,0.000,0.026
26.213,0.0070,0.0198,1,True,0,Optimization terminated successfully,23,0.001,0.001,0.032,0.000,0.030,-0.005,0.002,0.000,0.000,0.026
26.242,0.0065,0.0203,1,True,0,Optimization terminated successfully,23,0.001,0.001,0.033,0.000,0.030,-0.005,0.002,0.000,0.000,0.027
26.272,0.0065,0.0208,1,True,0,Optimization terminated successfully,23,0.001,0.001,0.033,0.000,0.030,-0.006,0.002,0.000,0.000,0.027
26.300,0.0066,0.0212,1,True,0,Optimization terminated successfully,23,0.001,0.001,0.034,0.000,0.030,-0.006,0.002,0.000,0.000,0.027
26.329,0.0068,0.0217,1,True,0,Optimization terminated successfully,23,0.001,0.001,0.034,0.000,0.030,-0.007,0.002,0.000,0.000,0.028
26.357,0.0067,0.0193,1,True,0,Optimization terminated successfully,23,0.001,0.001,0.035,0.000,0.019,-0.011,0.004,0.000,0.000,0.028
26.388,0.0068,0.0195,1,True,0,Optimization terminated successfully,23,0.001,0.001,0.035,0.000,0.019,-0.011,0.001,0.000,0.000,0.028
26.417,0.0066,0.0197,1,True,0,Optimization terminated successfully,23,0.001,0.001,0.035,0.000,0.019,-0.012,0.002,0.000,0.000,0.028
26.448,0.0073,0.0199,1,True,0,Optimization terminated successfully,23,0.001,0.001,0.036,0.000,0.019,-0.013,0.002,0.000,0.000,0.029
26.463,0.0064,0.0201,1,True,0,Optimization terminated successfully,23,0.001,0.001,0.036,0.000,0.019,-0.013,0.002,0.000,0.000,0.029
26.509,0.0069,0.0204,1,True,0,Optimization terminated successfully,23,0.000,0.000,0.036,0.000,0.019,-0.013,0.002,0.000,0.000,0.029
26.538,0.0064,0.0187,1,True,0,Optimization terminated successfully,23,0.000,0.000,0.036,0.000,0.009,-0.017,0.004,0.000,0.000,0.029
